Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2024-08-16 00:00:00+01:00,1.0972732305526733,1.1004369258880615,1.0973695516586304,1.0972732305526733,0,0.0,0.0,EURUSD=X
2024-08-19 00:00:00+01:00,1.1024993658065796,1.1072603464126587,1.1023900508880615,1.1024993658065796,0,0.0,0.0,EURUSD=X
2024-08-20 00:00:00+01:00,1.1086474657058716,1.1117286682128906,1.107248067855835,1.1086474657058716,0,0.0,0.0,EURUSD=X
2024-08-21 00:00:00+01:00,1.112792730331421,1.1148271560668945,1.11055588722229,1.112792730331421,0,0.0,0.0,EURUSD=X
2024-08-22 00:00:00+01:00,1.115536093711853,1.1157476902008057,1.1099271774291992,1.115536093711853,0,0.0,0.0,EURUSD=X
2024-08-23 00:00:00+01:00,1.111716389656067,1.1195951700210571,1.110679268836975,1.111716389656067,0,0.0,0.0,EURUSD=X
2024-08-26 00:00:00+01:00,1.1187934875488281,1.1201093196868896,1.1152873039245605,1.1187934875488281,0,0.0,0.0,EURUSD=X
2024-08-27 00:00:00+01:00,1.1164700984954834,1.1179554462432861,1.1151255369186401,1.1164700984954834,0,0.0,0.0,EURUSD=X
2024-08-28 00:00:00+01:00,1.117793083190918,1.1181930303573608,1.1105434894561768,1.117793083190918,0,0.0,0.0,EURUSD=X
2024-08-29 00:00:00+01:00,1.1124955415725708,1.1140199899673462,1.1056320667266846,1.1124955415725708,0,0.0,0.0,EURUSD=X
2024-08-30 00:00:00+01:00,1.1080454587936401,1.109570026397705,1.1053999662399292,1.1080454587936401,0,0.0,0.0,EURUSD=X
2024-09-02 00:00:00+01:00,1.1044842004776,1.1077632904052734,1.1042524576187134,1.1044842004776,0,0.0,0.0,EURUSD=X
2024-09-03 00:00:00+01:00,1.1067456007003784,1.107051968574524,1.1033751964569092,1.1067456007003784,0,0.0,0.0,EURUSD=X
2024-09-04 00:00:00+01:00,1.1048868894577026,1.1093976497650146,1.1040817499160767,1.1048868894577026,0,0.0,0.0,EURUSD=X
2024-09-05 00:00:00+01:00,1.1080454587936401,1.112112045288086,1.1075178384780884,1.1080454587936401,0,0.0,0.0,EURUSD=X
2024-09-06 00:00:00+01:00,1.1111111640930176,1.1149640083312988,1.1067211627960205,1.1111111640930176,0,0.0,0.0,EURUSD=X
2024-09-09 00:00:00+01:00,1.1087212562561035,1.109139323234558,1.10349702835083,1.1087212562561035,0,0.0,0.0,EURUSD=X
2024-09-10 00:00:00+01:00,1.1037527322769165,1.1050333976745605,1.101624846458435,1.1037527322769165,0,0.0,0.0,EURUSD=X
2024-09-11 00:00:00+01:00,1.1020983457565308,1.1054977178573608,1.100279450416565,1.1020983457565308,0,0.0,0.0,EURUSD=X
2024-09-12 00:00:00+01:00,1.1010911464691162,1.1047526597976685,1.1006548404693604,1.1010911464691162,0,0.0,0.0,EURUSD=X
2024-09-13 00:00:00+01:00,1.1077877283096313,1.1102476119995117,1.1073951721191406,1.1077877283096313,0,0.0,0.0,EURUSD=X
2024-09-16 00:00:00+01:00,1.1088441610336304,1.1135361194610596,1.1087088584899902,1.1088441610336304,0,0.0,0.0,EURUSD=X
2024-09-17 00:00:00+01:00,1.1129536628723145,1.1146159172058105,1.1113086938858032,1.1129536628723145,0,0.0,0.0,EURUSD=X
2024-09-18 00:00:00+01:00,1.1123099327087402,1.1140819787979126,1.110913634300232,1.1123099327087402,0,0.0,0.0,EURUSD=X
2024-09-19 00:00:00+01:00,1.1114816665649414,1.118067979812622,1.107051968574524,1.1114816665649414,0,0.0,0.0,EURUSD=X
2024-09-20 00:00:00+01:00,1.1161960363388062,1.1181679964065552,1.1137346029281616,1.1161960363388062,0,0.0,0.0,EURUSD=X
2024-09-23 00:00:00+01:00,1.1160838603973389,1.1168192625045776,1.1084877252578735,1.1160838603973389,0,0.0,0.0,EURUSD=X
2024-09-24 00:00:00+01:00,1.1111727952957153,1.1163455247879028,1.1103955507278442,1.1111727952957153,0,0.0,0.0,EURUSD=X
2024-09-25 00:00:00+01:00,1.1191190481185913,1.1212396621704102,1.1141688823699951,1.1191190481185913,0,0.0,0.0,EURUSD=X
2024-09-26 00:00:00+01:00,1.1131023168563843,1.118956208229065,1.112681269645691,1.1131023168563843,0,0.0,0.0,EURUSD=X
2024-09-27 00:00:00+01:00,1.117717981338501,1.1199839115142822,1.1126564741134644,1.117717981338501,0,0.0,0.0,EURUSD=X
2024-09-30 00:00:00+01:00,1.1169815063476562,1.1208375692367554,1.1136106252670288,1.1169815063476562,0,0.0,0.0,EURUSD=X
2024-10-01 00:00:00+01:00,1.113660216331482,1.1145787239074707,1.1061090230941772,1.113660216331482,0,0.0,0.0,EURUSD=X
2024-10-02 00:00:00+01:00,1.1063904762268066,1.108217477798462,1.1034117937088013,1.1063904762268066,0,0.0,0.0,EURUSD=X
2024-10-03 00:00:00+01:00,1.1048502922058105,1.1048502922058105,1.1009578704833984,1.1048502922058105,0,0.0,0.0,EURUSD=X
2024-10-04 00:00:00+01:00,1.103557825088501,1.1039965152740479,1.0956143140792847,1.103557825088501,0,0.0,0.0,EURUSD=X
2024-10-07 00:00:00+01:00,1.0974539518356323,1.0985027551651,1.095554232597351,1.0974539518356323,0,0.0,0.0,EURUSD=X
2024-10-08 00:00:00+01:00,1.0975743532180786,1.0997470617294312,1.096166729927063,1.0975743532180786,0,0.0,0.0,EURUSD=X
2024-10-09 00:00:00+01:00,1.0975743532180786,1.098056435585022,1.094067931175232,1.0975743532180786,0,0.0,0.0,EURUSD=X
2024-10-10 00:00:00+01:00,1.0943313837051392,1.095446228981018,1.0914051532745361,1.0943313837051392,0,0.0,0.0,EURUSD=X
2024-10-11 00:00:00+01:00,1.0933860540390015,1.0954222679138184,1.0927408933639526,1.0933860540390015,0,0.0,0.0,EURUSD=X
2024-10-14 00:00:00+01:00,1.0925379991531372,1.0939722061157227,1.0905719995498657,1.0925379991531372,0,0.0,0.0,EURUSD=X
2024-10-15 00:00:00+01:00,1.0909169912338257,1.0918222665786743,1.0885775089263916,1.0909169912338257,0,0.0,0.0,EURUSD=X
2024-10-16 00:00:00+01:00,1.0884116888046265,1.0901559591293335,1.0868147611618042,1.0884116888046265,0,0.0,0.0,EURUSD=X
2024-10-17 00:00:00+01:00,1.0862481594085693,1.0869920253753662,1.0813850164413452,1.0862481594085693,0,0.0,0.0,EURUSD=X
2024-10-18 00:00:00+01:00,1.0829542875289917,1.0863661766052246,1.0828253030776978,1.0829542875289917,0,0.0,0.0,EURUSD=X
2024-10-21 00:00:00+01:00,1.0868619680404663,1.08695650100708,1.0821105241775513,1.0868619680404663,0,0.0,0.0,EURUSD=X
2024-10-22 00:00:00+01:00,1.0817828178405762,1.0837758779525757,1.0801936388015747,1.0817828178405762,0,0.0,0.0,EURUSD=X
2024-10-23 00:00:00+01:00,1.079727053642273,1.0808473825454712,1.0762641429901123,1.079727053642273,0,0.0,0.0,EURUSD=X
2024-10-24 00:00:00+01:00,1.0780508518218994,1.0810226202011108,1.0771567821502686,1.0780508518218994,0,0.0,0.0,EURUSD=X
2024-10-25 00:00:00+01:00,1.0824151039123535,1.0842459201812744,1.081186294555664,1.0824151039123535,0,0.0,0.0,EURUSD=X
2024-10-28 00:00:00+00:00,1.0796570777893066,1.0827198028564453,1.078271746635437,1.0796570777893066,0,0.0,0.0,EURUSD=X
2024-10-29 00:00:00+00:00,1.0816774368286133,1.0826259851455688,1.077040672302246,1.0816774368286133,0,0.0,0.0,EURUSD=X
2024-10-30 00:00:00+00:00,1.0820636749267578,1.0866730213165283,1.0809992551803589,1.0820636749267578,0,0.0,0.0,EURUSD=X
2024-10-31 00:00:00+00:00,1.0859178304672241,1.0888383388519287,1.0845046043395996,1.0859178304672241,0,0.0,0.0,EURUSD=X
2024-11-01 00:00:00+00:00,1.0886130332946777,1.0904054641723633,1.084845781326294,1.0886130332946777,0,0.0,0.0,EURUSD=X
2024-11-04 00:00:00+00:00,1.087453007698059,1.0915838479995728,1.0870392322540283,1.087453007698059,0,0.0,0.0,EURUSD=X
2024-11-05 00:00:00+00:00,1.0874056816101074,1.0921800136566162,1.0873347520828247,1.0874056816101074,0,0.0,0.0,EURUSD=X
2024-11-06 00:00:00+00:00,1.093445897102356,1.0933382511138916,1.068376064300537,1.093445897102356,0,0.0,0.0,EURUSD=X
2024-11-07 00:00:00+00:00,1.073306918144226,1.082602620124817,1.0714094638824463,1.073306918144226,0,0.0,0.0,EURUSD=X
2024-11-08 00:00:00+00:00,1.0795172452926636,1.0797386169433594,1.0710422992706299,1.0795172452926636,0,0.0,0.0,EURUSD=X
2024-11-11 00:00:00+00:00,1.0714898109436035,1.0728462934494019,1.0628799200057983,1.0714898109436035,0,0.0,0.0,EURUSD=X
2024-11-12 00:00:00+00:00,1.066439151763916,1.0663481950759888,1.0597037076950073,1.066439151763916,0,0.0,0.0,EURUSD=X
2024-11-13 00:00:00+00:00,1.061672568321228,1.0649060010910034,1.0559773445129395,1.061672568321228,0,0.0,0.0,EURUSD=X
2024-11-14 00:00:00+00:00,1.0564124584197998,1.0580891370773315,1.0499238967895508,1.0564124584197998,0,0.0,0.0,EURUSD=X
2024-11-15 00:00:00+00:00,1.0530084371566772,1.0591648817062378,1.052443265914917,1.0530084371566772,0,0.0,0.0,EURUSD=X
2024-11-18 00:00:00+00:00,1.0533745288848877,1.0586491823196411,1.0531193017959595,1.0533745288848877,0,0.0,0.0,EURUSD=X
2024-11-19 00:00:00+00:00,1.059490442276001,1.0601080656051636,1.0528532266616821,1.059490442276001,0,0.0,0.0,EURUSD=X
2024-11-20 00:00:00+00:00,1.0607603788375854,1.0612331628799438,1.0508506298065186,1.0607603788375854,0,0.0,0.0,EURUSD=X
2024-11-21 00:00:00+00:00,1.0546187162399292,1.0557432174682617,1.0469120740890503,1.0546187162399292,0,0.0,0.0,EURUSD=X
2024-11-22 00:00:00+00:00,1.0469341278076172,1.0498688220977783,1.0339871644973755,1.0469341278076172,0,0.0,0.0,EURUSD=X
2024-11-25 00:00:00+00:00,1.0479873418807983,1.0529640913009644,1.0449539422988892,1.0479873418807983,0,0.0,0.0,EURUSD=X
2024-11-26 00:00:00+00:00,1.0444300174713135,1.0543851852416992,1.0427310466766357,1.0444300174713135,0,0.0,0.0,EURUSD=X
2024-11-27 00:00:00+00:00,1.0491198301315308,1.0583466291427612,1.0475481748580933,1.0491198301315308,0,0.0,0.0,EURUSD=X
2024-11-28 00:00:00+00:00,1.0562450885772705,1.0565240383148193,1.0529197454452515,1.0562450885772705,0,0.0,0.0,EURUSD=X
2024-11-29 00:00:00+00:00,1.0563008785247803,1.0595465898513794,1.0542962551116943,1.0563008785247803,0,0.0,0.0,EURUSD=X
2024-12-02 00:00:00+00:00,1.0545742511749268,1.0545742511749268,1.0462220907211304,1.0545074939727783,0,0.0,0.0,EURUSD=X
2024-12-03 00:00:00+00:00,1.0501223802566528,1.0530306100845337,1.048185110092163,1.0501223802566528,0,0.0,0.0,EURUSD=X
2024-12-04 00:00:00+00:00,1.0510826110839844,1.0540074110031128,1.0473946332931519,1.0510826110839844,0,0.0,0.0,EURUSD=X
2024-12-05 00:00:00+00:00,1.051414132118225,1.0588284730911255,1.050894856452942,1.051414132118225,0,0.0,0.0,EURUSD=X
2024-12-06 00:00:00+00:00,1.058559536933899,1.0626428127288818,1.0546075105667114,1.058559536933899,0,0.0,0.0,EURUSD=X
2024-12-09 00:00:00+00:00,1.0565463304519653,1.0592771768569946,1.0533078908920288,1.0565463304519653,0,0.0,0.0,EURUSD=X
2024-12-10 00:00:00+00:00,1.0555204153060913,1.056747317314148,1.0500340461730957,1.0555204153060913,0,0.0,0.0,EURUSD=X
2024-12-11 00:00:00+00:00,1.0532968044281006,1.0540739297866821,1.0481630563735962,1.0532968044281006,0,0.0,0.0,EURUSD=X
2024-12-12 00:00:00+00:00,1.0506850481033325,1.052997350692749,1.0464848279953003,1.0506850481033325,0,0.0,0.0,EURUSD=X
2024-12-13 00:00:00+00:00,1.0474056005477905,1.0522992610931396,1.045434594154358,1.0474056005477905,0,0.0,0.0,EURUSD=X
2024-12-16 00:00:00+00:00,1.051005244255066,1.0524100065231323,1.0475043058395386,1.051005244255066,0,0.0,0.0,EURUSD=X
2024-12-17 00:00:00+00:00,1.0517348051071167,1.0532857179641724,1.047998309135437,1.0517348051071167,0,0.0,0.0,EURUSD=X
2024-12-18 00:00:00+00:00,1.0497585535049438,1.0515247583389282,1.0470107793807983,1.0489877462387085,0,0.0,0.0,EURUSD=X
2023-12-18 00:00:00+00:00,1.2672826051712036,1.2703574895858765,1.2630568742752075,1.2672343254089355,0,0.0,0.0,GBPUSD=X
2023-12-19 00:00:00+00:00,1.2653422355651855,1.276145100593567,1.2650221586227417,1.2651821374893188,0,0.0,0.0,GBPUSD=X
2023-12-20 00:00:00+00:00,1.2730745077133179,1.2731068134307861,1.2632802724838257,1.2732689380645752,0,0.0,0.0,GBPUSD=X
2023-12-21 00:00:00+00:00,1.2640626430511475,1.2692127227783203,1.261479377746582,1.2641266584396362,0,0.0,0.0,GBPUSD=X
2023-12-22 00:00:00+00:00,1.268617033958435,1.274534821510315,1.2680699825286865,1.268499493598938,0,0.0,0.0,GBPUSD=X
2023-12-25 00:00:00+00:00,1.2677003145217896,1.2746647596359253,1.2677003145217896,1.2677003145217896,0,0.0,0.0,GBPUSD=X
2023-12-26 00:00:00+00:00,1.27048659324646,1.2719409465789795,1.2685526609420776,1.27048659324646,0,0.0,0.0,GBPUSD=X
2023-12-27 00:00:00+00:00,1.2728314399719238,1.2801146507263184,1.2700508832931519,1.272718071937561,0,0.0,0.0,GBPUSD=X
2023-12-28 00:00:00+00:00,1.2802294492721558,1.2826762199401855,1.274015188217163,1.2800819873809814,0,0.0,0.0,GBPUSD=X
2023-12-29 00:00:00+00:00,1.2735446691513062,1.2772533893585205,1.2702767848968506,1.2733986377716064,0,0.0,0.0,GBPUSD=X
2024-01-01 00:00:00+00:00,1.272999882698059,1.2732998132705688,1.269357681274414,1.272999882698059,0,0.0,0.0,GBPUSD=X
2024-01-02 00:00:00+00:00,1.2728476524353027,1.2760635614395142,1.261240839958191,1.2728800773620605,0,0.0,0.0,GBPUSD=X
2024-01-03 00:00:00+00:00,1.262371301651001,1.2652462720870972,1.2618296146392822,1.2623074054718018,0,0.0,0.0,GBPUSD=X
2024-01-04 00:00:00+00:00,1.2675235271453857,1.2728151082992554,1.2657907009124756,1.2674272060394287,0,0.0,0.0,GBPUSD=X
2024-01-05 00:00:00+00:00,1.2682147026062012,1.2770087718963623,1.2612885236740112,1.2684078216552734,0,0.0,0.0,GBPUSD=X
2024-01-08 00:00:00+00:00,1.2716983556747437,1.2765034437179565,1.2675074338912964,1.271779179573059,0,0.0,0.0,GBPUSD=X
2024-01-09 00:00:00+00:00,1.2741937637329102,1.2765034437179565,1.2691644430160522,1.274518609046936,0,0.0,0.0,GBPUSD=X
2024-01-10 00:00:00+00:00,1.2714558839797974,1.274209976196289,1.268729567527771,1.2712942361831665,0,0.0,0.0,GBPUSD=X
2024-01-11 00:00:00+00:00,1.274518609046936,1.2774654626846313,1.2690999507904053,1.274518609046936,0,0.0,0.0,GBPUSD=X
2024-01-12 00:00:00+00:00,1.277955174446106,1.2784616947174072,1.2721351385116577,1.2777756452560425,0,0.0,0.0,GBPUSD=X
2024-01-15 00:00:00+00:00,1.2736419439315796,1.274015188217163,1.2714234590530396,1.273658275604248,0,0.0,0.0,GBPUSD=X
2024-01-16 00:00:00+00:00,1.2717145681381226,1.2717145681381226,1.262100338935852,1.2716174125671387,0,0.0,0.0,GBPUSD=X
2024-01-17 00:00:00+00:00,1.2639204263687134,1.269551157951355,1.2597472667694092,1.26385498046875,0,0.0,0.0,GBPUSD=X
2024-01-18 00:00:00+00:00,1.2677645683288574,1.27048659324646,1.2650541067123413,1.2676842212677002,0,0.0,0.0,GBPUSD=X
2024-01-19 00:00:00+00:00,1.2711971998214722,1.2716174125671387,1.2663196325302124,1.2709871530532837,0,0.0,0.0,GBPUSD=X
2024-01-22 00:00:00+00:00,1.2700831890106201,1.2730745077133179,1.2688262462615967,1.2699863910675049,0,0.0,0.0,GBPUSD=X
2024-01-23 00:00:00+00:00,1.270825743675232,1.2747135162353516,1.2655344009399414,1.2706964015960693,0,0.0,0.0,GBPUSD=X
2024-01-24 00:00:00+00:00,1.269422173500061,1.2773675918579102,1.2686814069747925,1.269196629524231,0,0.0,0.0,GBPUSD=X
2024-01-25 00:00:00+00:00,1.2718439102172852,1.2742263078689575,1.269293189048767,1.271876335144043,0,0.0,0.0,GBPUSD=X
2024-01-26 00:00:00+00:00,1.2706964015960693,1.2757542133331299,1.2677323818206787,1.270825743675232,0,0.0,0.0,GBPUSD=X
2024-01-29 00:00:00+00:00,1.269712209701538,1.2719409465789795,1.2663196325302124,1.2697607278823853,0,0.0,0.0,GBPUSD=X
2024-01-30 00:00:00+00:00,1.2714072465896606,1.2721351385116577,1.2642863988876343,1.2713264226913452,0,0.0,0.0,GBPUSD=X
2024-01-31 00:00:00+00:00,1.2695188522338867,1.2749247550964355,1.266784906387329,1.269551157951355,0,0.0,0.0,GBPUSD=X
2024-02-01 00:00:00+00:00,1.2680699825286865,1.2725398540496826,1.2626293897628784,1.2678449153900146,0,0.0,0.0,GBPUSD=X
2024-02-02 00:00:00+00:00,1.27472984790802,1.2772860527038574,1.262371301651001,1.27472984790802,0,0.0,0.0,GBPUSD=X
2024-02-05 00:00:00+00:00,1.2616863250732422,1.2629930973052979,1.2520031929016113,1.2621959447860718,0,0.0,0.0,GBPUSD=X
2024-02-06 00:00:00+00:00,1.2534469366073608,1.2594616413116455,1.2534469366073608,1.2534469366073608,0,0.0,0.0,GBPUSD=X
2024-02-07 00:00:00+00:00,1.260398268699646,1.2641905546188354,1.2597631216049194,1.2606525421142578,0,0.0,0.0,GBPUSD=X
2024-02-08 00:00:00+00:00,1.2627538442611694,1.2639029026031494,1.2574820518493652,1.2627378702163696,0,0.0,0.0,GBPUSD=X
2024-02-09 00:00:00+00:00,1.262148141860962,1.264222502708435,1.260096549987793,1.2620525360107422,0,0.0,0.0,GBPUSD=X
2024-02-12 00:00:00+00:00,1.2638709545135498,1.2654062509536743,1.2607479095458984,1.2637271881103516,0,0.0,0.0,GBPUSD=X
2024-02-13 00:00:00+00:00,1.2627538442611694,1.268343448638916,1.2577824592590332,1.2627538442611694,0,0.0,0.0,GBPUSD=X
2024-02-14 00:00:00+00:00,1.2591286897659302,1.2610993385314941,1.2536983489990234,1.2590652704238892,0,0.0,0.0,GBPUSD=X
2024-02-15 00:00:00+00:00,1.256818175315857,1.2596521377563477,1.2542644739151,1.2568340301513672,0,0.0,0.0,GBPUSD=X
2024-02-16 00:00:00+00:00,1.259921908378601,1.2602394819259644,1.2554454803466797,1.259921908378601,0,0.0,0.0,GBPUSD=X
2024-02-19 00:00:00+00:00,1.2611136436462402,1.262977123260498,1.2583364248275757,1.2611136436462402,0,0.0,0.0,GBPUSD=X
2024-02-20 00:00:00+00:00,1.2588274478912354,1.2667046785354614,1.2580199241638184,1.2587641477584839,0,0.0,0.0,GBPUSD=X
2024-02-21 00:00:00+00:00,1.26264226436615,1.2637910842895508,1.260398268699646,1.2627378702163696,0,0.0,0.0,GBPUSD=X
2024-02-22 00:00:00+00:00,1.2638869285583496,1.2709709405899048,1.2612568140029907,1.2638070583343506,0,0.0,0.0,GBPUSD=X
2024-02-23 00:00:00+00:00,1.2661433219909668,1.2701799869537354,1.2649741172790527,1.266367793083191,0,0.0,0.0,GBPUSD=X
2024-02-26 00:00:00+00:00,1.2671059370040894,1.2699542045593262,1.2657266855239868,1.2672665119171143,0,0.0,0.0,GBPUSD=X
2024-02-27 00:00:00+00:00,1.268455982208252,1.269689679145813,1.2661913633346558,1.268455982208252,0,0.0,0.0,GBPUSD=X
2024-02-28 00:00:00+00:00,1.2680699825286865,1.2684237957000732,1.2624667882919312,1.268166422843933,0,0.0,0.0,GBPUSD=X
2024-02-29 00:00:00+00:00,1.2661913633346558,1.2682147026062012,1.2629133462905884,1.2663036584854126,0,0.0,0.0,GBPUSD=X
2024-03-01 00:00:00+00:00,1.2627220153808594,1.2656145095825195,1.2601124048233032,1.2625465393066406,0,0.0,0.0,GBPUSD=X
2024-03-04 00:00:00+00:00,1.266127347946167,1.2706642150878906,1.2656785249710083,1.26603102684021,0,0.0,0.0,GBPUSD=X
2024-03-05 00:00:00+00:00,1.2690355777740479,1.2733501195907593,1.2672665119171143,1.269196629524231,0,0.0,0.0,GBPUSD=X
2024-03-06 00:00:00+00:00,1.2705026865005493,1.27611243724823,1.2690355777740479,1.27048659324646,0,0.0,0.0,GBPUSD=X
2024-03-07 00:00:00+00:00,1.2736419439315796,1.2798854112625122,1.272394061088562,1.2735446691513062,0,0.0,0.0,GBPUSD=X
2024-03-08 00:00:00+00:00,1.2813777923583984,1.2890584468841553,1.2801966667175293,1.2815583944320679,0,0.0,0.0,GBPUSD=X
2024-03-11 00:00:00+00:00,1.2856113910675049,1.2862398624420166,1.279606819152832,1.2855123281478882,0,0.0,0.0,GBPUSD=X
2024-03-12 00:00:00+00:00,1.2818540334701538,1.2825446128845215,1.274827241897583,1.2819806337356567,0,0.0,0.0,GBPUSD=X
2024-03-13 00:00:00+00:00,1.2796560525894165,1.2809016704559326,1.277612328529358,1.2795906066894531,0,0.0,0.0,GBPUSD=X
2024-03-14 00:00:00+00:00,1.2801966667175293,1.2823472023010254,1.2730745077133179,1.2802129983901978,0,0.0,0.0,GBPUSD=X
2024-03-15 00:00:00+00:00,1.2746485471725464,1.2759170532226562,1.2730745077133179,1.2745835781097412,0,0.0,0.0,GBPUSD=X
2024-03-18 00:00:00+00:00,1.2731878757476807,1.2748597860336304,1.2722645998001099,1.2731393575668335,0,0.0,0.0,GBPUSD=X
2024-03-19 00:00:00+00:00,1.272718071937561,1.2729123830795288,1.2669775485992432,1.272718071937561,0,0.0,0.0,GBPUSD=X
2024-03-20 00:00:00+00:00,1.271779179573059,1.2730096578598022,1.26850426197052,1.2719409465789795,0,0.0,0.0,GBPUSD=X
2024-03-21 00:00:00+00:00,1.2798361778259277,1.280393362045288,1.2660471200942993,1.2798361778259277,0,0.0,0.0,GBPUSD=X
2024-03-22 00:00:00+00:00,1.2661433219909668,1.2675877809524536,1.257735013961792,1.2661913633346558,0,0.0,0.0,GBPUSD=X
2024-03-25 00:00:00+00:00,1.25979483127594,1.2651821374893188,1.2592713832855225,1.25979483127594,0,0.0,0.0,GBPUSD=X
2024-03-26 00:00:00+00:00,1.2636953592300415,1.266784906387329,1.2625943422317505,1.2637910842895508,0,0.0,0.0,GBPUSD=X
2024-03-27 00:00:00+00:00,1.262833595275879,1.2639029026031494,1.2606048583984375,1.2628495693206787,0,0.0,0.0,GBPUSD=X
2024-03-28 00:00:00+00:00,1.261710286140442,1.2649741172790527,1.2586500644683838,1.261670470237732,0,0.0,0.0,GBPUSD=X
2024-03-29 00:00:00+00:00,1.2624191045761108,1.2648141384124756,1.2610341310501099,1.26262629032135,0,0.0,0.0,GBPUSD=X
2024-04-01 00:00:00+01:00,1.2638230323791504,1.2643823623657227,1.2540757656097412,1.2637271881103516,0,0.0,0.0,GBPUSD=X
2024-04-02 00:00:00+01:00,1.2547523975372314,1.257861614227295,1.2540757656097412,1.2545477151870728,0,0.0,0.0,GBPUSD=X
2024-04-03 00:00:00+01:00,1.2576559782028198,1.2635515928268433,1.2563602924346924,1.2576876878738403,0,0.0,0.0,GBPUSD=X
2024-04-04 00:00:00+01:00,1.265390396118164,1.268166422843933,1.2645422220230103,1.2651821374893188,0,0.0,0.0,GBPUSD=X
2024-04-05 00:00:00+01:00,1.2639667987823486,1.265006184577942,1.257576823234558,1.26401948928833,0,0.0,0.0,GBPUSD=X
2024-04-08 00:00:00+01:00,1.26262629032135,1.26558256149292,1.2613521814346313,1.2625305652618408,0,0.0,0.0,GBPUSD=X
2024-04-09 00:00:00+01:00,1.265982985496521,1.2709063291549683,1.2650221586227417,1.2658709287643433,0,0.0,0.0,GBPUSD=X
2024-04-10 00:00:00+01:00,1.2677693367004395,1.2705351114273071,1.2534940242767334,1.2677645683288574,0,0.0,0.0,GBPUSD=X
2024-04-11 00:00:00+01:00,1.2536983489990234,1.2577667236328125,1.2511699199676514,1.2537612915039062,0,0.0,0.0,GBPUSD=X
2024-04-12 00:00:00+01:00,1.2556346654891968,1.2558870315551758,1.2428845167160034,1.2554770708084106,0,0.0,0.0,GBPUSD=X
2024-04-15 00:00:00+01:00,1.246012806892395,1.249843716621399,1.2443537712097168,1.2461835145950317,0,0.0,0.0,GBPUSD=X
2024-04-16 00:00:00+01:00,1.244694471359253,1.2473493814468384,1.2411398887634277,1.2447409629821777,0,0.0,0.0,GBPUSD=X
